,,Standard Recovery Rectifiers,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,IF(AV)(A),VRWM (V),"VF
(V) [max]@IF(A)","IR (uA)  [max] @
VR",TRR (μs),IFSM (A),IF(A),VR (V),"Tj [max]
(°C)"
,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),S5JL,Active,R H,Single,,SMC,5,600,1.1,5,,100,5,600,150
MCC (Micro Commercial Components),S5KL,Active,R H,Single,,SMC,5,800,1.1,5,,100,5,800,150
MCC (Micro Commercial Components),S5ML,Active,R H,Single,,SMC,5,1000,1.1,5,,100,5,1000,150
MCC (Micro Commercial Components),S3A,Active,R H,Single,,SMC,3,50,1.2,10,,100,3,50,150
MCC (Micro Commercial Components),S3B,Active,R H,Single,,SMC,3,100,1.2,10,,100,3,100,150
MCC (Micro Commercial Components),S3J,Active,R H,Single,,SMC,3,600,1.2,10,,100,3,600,150
MCC (Micro Commercial Components),S3K,Active,R H,Single,,SMC,3,800,1.2,10,,100,3,800,150
MCC (Micro Commercial Components),S3M,Active,R H,Single,,SMC,3,1000,1.2,10,,100,3,1000,150
MCC (Micro Commercial Components),S8ML,Active,R H,Single,,SMC,8,1000,1.05,5,,200,8,1000,150
MCC (Micro Commercial Components),S8JL,Active,R H,Single,,SMC,8,600,1.05,5,,200,8,600,150
MCC (Micro Commercial Components),S8KL,Active,R H,Single,,SMC,8,800,1.05,5,,200,8,800,150
MCC (Micro Commercial Components),S10AL,Active,R H,Single,,SMC,10,50,1.1,5,,200,10,50,150
MCC (Micro Commercial Components),S10DL,Active,R H,Single,,SMC,10,200,1.1,5,,200,10,200,150
MCC (Micro Commercial Components),S10GL,Active,R H,Single,,SMC,10,400,1.1,5,,200,10,400,150
MCC (Micro Commercial Components),S10JL,Active,R H,Single,,SMC,10,600,1.1,5,,200,10,600,150
MCC (Micro Commercial Components),S10KL,Active,R H,Single,,SMC,10,800,1.1,5,,200,10,800,150
MCC (Micro Commercial Components),S10ML,Active,R H,Single,,SMC,10,1000,1.1,5,,200,10,1000,150
MCC (Micro Commercial Components),S10DLHE3,Active,A R H,Single,,SMC,10,200,1,5,,200,10,200,150
MCC (Micro Commercial Components),S2JBFL,Active,R H,Single,,SMBF,2,600,1.1,5,,50,2,600,150
MCC (Micro Commercial Components),S2MBFL,Active,R H,Single,,SMBF,2,1000,1.1,5,,50,2,1000,150
MCC (Micro Commercial Components),S3JBFL,Active,R H,Single,,SMBF,3,600,1.1,5,,100,3,600,150
MCC (Micro Commercial Components),S3MBFL,Active,R H,Single,,SMBF,3,1000,1.1,5,,100,3,1000,150
MCC (Micro Commercial Components),S5MB,Active,R H,Single,,SMB,5,1000,1.1,5,,150,5,1000,150
MCC (Micro Commercial Components),GS3Z,Active,R H,Single,,SMC,3,2000,1.2,10,,100,3,2000,150
MCC (Micro Commercial Components),GS1GQ-L,Active,A R H,Single,,SMA,1,400,1.1,5,2,40,1,400,175
MCC (Micro Commercial Components),GS1JQ-L,Active,A R H,Single,,SMA,1,600,1.1,5,2,40,1,600,175
MCC (Micro Commercial Components),GS2GQ-L,Active,A R H,Single,,SMA,2,400,1.1,5,2.5,50,2,400,175
MCC (Micro Commercial Components),GS2JQ-L,Active,A R H,Single,,SMA,2,600,1.1,5,2.5,50,2,600,175
MCC (Micro Commercial Components),S2GQ-L,Active,A R H,Single,,SMB,2,400,1.1,5,2.5,50,2,400,175
MCC (Micro Commercial Components),S2JQ-L,Active,A R H,Single,,SMB,2,600,1.1,5,2.5,50,2,600,175
MCC (Micro Commercial Components),S3GBQ,Active,A R H,Single,,SMB,3,400,1.1,5,3,100,3,400,175
MCC (Micro Commercial Components),S3GQ,Active,A R H,Single,,SMC,3,400,1.1,5,3,100,3,400,175
MCC (Micro Commercial Components),S3JBQ,Active,A R H,Single,,SMB,3,600,1.1,5,3,100,3,600,175
MCC (Micro Commercial Components),S3JQ,Active,A R H,Single,,SMC,3,600,1.1,5,3,100,3,600,175
MCC (Micro Commercial Components),S5GLQ,Active,A R H,Single,,SMC,5,400,1.1,5,3.5,120,5,400,175
MCC (Micro Commercial Components),S5JLQ,Active,A R H,Single,,SMC,5,600,1.1,5,3.5,120,5,600,175
MCC (Micro Commercial Components),S8GLQ,Active,A R H,Single,,SMC,8,400,1.1,5,4,200,8,400,175
MCC (Micro Commercial Components),S8JLQ,Active,A R H,Single,,SMC,8,600,1.1,5,4,200,8,600,175
MCC (Micro Commercial Components),GS1AHE3-L,Active,A R H,Single,,SMA,1,50,1,1,2,40,1,50,150
MCC (Micro Commercial Components),GS1DHE3-L,Active,A R H,Single,,SMA,1,200,1,1,2,40,1,200,150
MCC (Micro Commercial Components),GS1GHE3-L,Active,A R H,Single,,SMA,1,400,1,1,2,40,1,400,150
MCC (Micro Commercial Components),GS1JHE3-L,Active,A R H,Single,,SMA,1,600,1,1,2,40,1,600,150
MCC (Micro Commercial Components),GS1MHE3-L,Active,A R H,Single,,SMA,1,1000,1,1,2,40,1,1000,150
MCC (Micro Commercial Components),GS2DHE3-L,Active,A R H,Single,,SMA,2,200,1.1,5,4,50,2,200,150
MCC (Micro Commercial Components),GS2GHE3-L,Active,A R H,Single,,SMA,2,400,1.1,5,4,50,2,400,150
MCC (Micro Commercial Components),GS2JHE3-L,Active,A R H,Single,,SMA,2,600,1.1,5,4,50,2,600,150
MCC (Micro Commercial Components),GS2MHE3-L,Active,A R H,Single,,SMA,2,1000,1.1,5,4,50,2,1000,150
MCC (Micro Commercial Components),S2GHE3-L,Active,A R H,Single,,SMB,2,400,1.1,5,,50,2,400,150
MCC (Micro Commercial Components),S2JHE3-L,Active,A R H,Single,,SMB,2,600,1.1,5,,50,2,600,150
MCC (Micro Commercial Components),S2MHE3-L,Active,A R H,Single,,SMB,2,1000,1.1,5,,50,2,1000,150
MCC (Micro Commercial Components),S3BHE3,Active,A R H,Single,,SMC,3,100,1.2,10,,100,3,100,150
MCC (Micro Commercial Components),S3GBHE3,Active,A R H,Single,,SMB,3,400,1.15,10,,100,3,400,150
