,,ESD Protection Devices,,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,"Reverse
Standoff
Voltage
VRWM(V)","Peak Pulse
Current
IPP(A)","Max.
Clamping
Voltage
VC (V)","Junction
Capacitance
CJ(pF)","Peak Pluse
Power
Dissipation
PPPK (W)","Maximum
Reverse
Leakage
IR (uA)","Breakdown
Voltage
Min VBR(V)","Breakdown
Voltage
Max VBR(V)","Junction
Temperature
Tj [max] (°C)","VESDIEC61000-4-2
Air/Contact
(kV)"
,,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),SRV05-4D,Active,R,4,Unidirectional,SOT23-6L,5,6,12,0.8,72,0.1,7,9,125,±30
MCC (Micro Commercial Components),ESDLC0524P3,Active,R H,4,Unidirectional,DFN1616-6,5,17,14,1.3,230,0.1,6.5,9,125,±30
MCC (Micro Commercial Components),SRV05-4E,Active,R,4,Unidirectional,SOT23-6L,5,4.5,12,0.4,54,0.1,7,9,125,±25
MCC (Micro Commercial Components),ESDULC0534P5,Active,R H,4,Bidirectional,DFN2510-10,5,3,15,0.15,45,0.5,6,9,125,±20
MCC (Micro Commercial Components),ESDSBULC0104DFN10,Active,R H,4,Unidirectional,DFN-10,1.5,7,8,0.4,56,0.2,6,10,125,±15
MCC (Micro Commercial Components),ESDSBULC0504DFN10,Active,R H,4,Unidirectional,DFN-10,5,7,8,0.4,56,0.2,6,10,125,±15
MCC (Micro Commercial Components),ESDSBULC3304DFN10,Active,R H,4,Unidirectional,DFN-10,3.3,7,8,0.4,56,0.2,6,10,125,±15
MCC (Micro Commercial Components),ESDSBULC3304DFN10B,Active,R H,4,Bidirectional,DFN-10,3.3,7,8,0.22,56,0.2,6,10,125,±15
MCC (Micro Commercial Components),ESDSBULC0504DFN10B,Active,R H,4,Bidirectional,DFN-10,5,7,8,0.22,56,0.2,6,10,125,±15
MCC (Micro Commercial Components),ESDSBULC0104DFN10B,Active,R H,4,Bidirectional,DFN-10,1.5,7,8,0.22,56,0.2,6,10,125,±15
MCC (Micro Commercial Components),ESDSBLC2424P5,Active,R H,4,Bidirectional,DFN2510-10,24,5,32,6,160,0.2,26.5,36,125,±30
MCC (Micro Commercial Components),ESDSBLC2424P5WFHE3,Active,A R H,4,Bidirectional,DFN2510-10(SWF),24,5,35,6,170,0.2,26.5,36,125,±30
MCC (Micro Commercial Components),ESDSBLC24VPUBWFHE3,Active,A R H,2,Bidirectional,DFN1110-3(SWF),24,5,34,5,170,0.2,26.5,,125,±30
MCC (Micro Commercial Components),ESDULC5V0PUBWFHE3,Active,A R H,2,Bidirectional,DFN1110-3(SWF),5,4,14,0.3,56,0.2,6,,125,±30
MCC (Micro Commercial Components),ESDULC5V0PHWF,Active,R H,4,Bidirectional,DFN2010-5(SWF),5,3,20,0.3,50,0.2,6,,125,±15/±8
MCC (Micro Commercial Components),ESDHHC24VP4,Active,R H,1,Unidirectional,DFN2020-3L,24,220,33,750,7260,1,25.5,29,125,±30
MCC (Micro Commercial Components),ESDULC3V3PRB,Active,R H,8,Unidirectional,DFN5515-18,3.3,3,15,0.25,45,0.2,3.5,,125,±20
MCC (Micro Commercial Components),ESDULC5V0PA6,Active,R H,6,Unidirectional,DFN4120-10,5,5,16,0.4,80,0.5,6,,125,±25/±20
MCC (Micro Commercial Components),ESDSBSLC3V3LT,Active,R H,2,Unidirectional,DFN1006-3B,3.3,13,5,1,65,0.2,3.5,,125,±30
MCC (Micro Commercial Components),ESDSBSLC5V0LT,Active,R H,2,Unidirectional,DFN1006-3B,5,13,5,0.65,65,0.2,6,,125,±30
MCC (Micro Commercial Components),LSR05,Active,R H,3,Unidirectional,SOT-143,5,5,12,0.4,90,0.5,6,,125,±30
MCC (Micro Commercial Components),SR05,Active,R H,3,Unidirectional,SOT-143,5,25,20,6,500,0.5,6,,125,±30
MCC (Micro Commercial Components),ESDSLC5V0S3,Active,R H,5,Unidirectional,SOT-363,5,5,15,0.6,75,0.5,6,9.8,125,±25/±20
MCC (Micro Commercial Components),SM05,Active,R H,2,Unidirectional,SOT-23,5,12,9.8,110,300,10,6.2,7.3,150,±15/±8
MCC (Micro Commercial Components),SM12,Active,R H,2,Unidirectional,SOT-23,12,11.2,19,60,300,1,13.3,15.75,150,±15/±8
MCC (Micro Commercial Components),ESD3V3AP,Active,R H,2,Unidirectional,SOT-23,3.3,13.3,7.5,150,300,10,5,5.9,150,±15/±8
MCC (Micro Commercial Components),SM15H,Active,R H,2,Unidirectional,SOT-23,15,20,32,45,500,0.2,16.7,,125,±30
MCC (Micro Commercial Components),HSM05,Active,R H,2,Unidirectional,SOT-23,5,23,14,160,320,0.5,6,,125,±30
MCC (Micro Commercial Components),ESD12VT2HE3,Active,A R H,2,Unidirectional,SOT-23,12,10,28,70,280,1,13.1,16.5,150,±30
MCC (Micro Commercial Components),ESD15VT2HE3,Active,A R H,2,Unidirectional,SOT-23,15,8,35,55,280,1,16.1,19,150,±30
MCC (Micro Commercial Components),ESD24VT2HE3,Active,A R H,2,Unidirectional,SOT-23,24,7,44,50,300,1,26.7,,150,±30
MCC (Micro Commercial Components),ESD36VT2HE3,Active,A R H,2,Unidirectional,SOT-23,36,5,75,35,350,1,40,44.5,150,±30
MCC (Micro Commercial Components),ESD5V0T2HE3,Active,A R H,2,Unidirectional,SOT-23,5,20,15,160,300,1,6.2,7.5,150,±30
MCC (Micro Commercial Components),MMBZ27VAHE3,Active,A R H,2,Unidirectional,SOT-23,22,1,40,,40,0.05,25.65,28.35,150,±30
MCC (Micro Commercial Components),MMBZ20VAHE3,Active,A R H,2,Unidirectional,SOT-23,17,1.4,28,,40,0.05,19,21,150,±30
MCC (Micro Commercial Components),ESDULC5V0T2,Active,R H,2,Unidirectional,SOT-23,5,3.5,12,0.65,42,0.1,7,9,125,±20
MCC (Micro Commercial Components),ESDH12VT2,Active,R H,2,Unidirectional,SOT-23,12,25,26,110,650,0.1,13,17,125,±30
MCC (Micro Commercial Components),ESD12VT2,Active,R H,2,Unidirectional,SOT-23,12,10,28,55,280,1,13,17,150,±30
MCC (Micro Commercial Components),ESD15VT2,Active,R H,2,Unidirectional,SOT-23,15,9,38,45,342,1,15.5,19,150,±30
MCC (Micro Commercial Components),ESD24VT2,Active,R H,2,Unidirectional,SOT-23,24,7,44,36,308,1,26,30,150,±30
MCC (Micro Commercial Components),ESD36VT2,Active,R H,2,Unidirectional,SOT-23,36,5,75,24,375,1,39,45,150,±30
MCC (Micro Commercial Components),ESD5V0T2,Active,R H,2,Unidirectional,SOT-23,5,20,15,140,300,1,6,7.5,150,±30
MCC (Micro Commercial Components),MMBZ15VAQ,Active,A R H,2,Unidirectional,SOT-23,12,1.9,21,95,40,0.05,14.25,15.75,150,±30
MCC (Micro Commercial Components),MMBZ16VAQ,Active,A R H,2,Unidirectional,SOT-23,13,1.7,23,89,40,0.05,15.2,16.8,150,±30
MCC (Micro Commercial Components),MMBZ18VAQ,Active,A R H,2,Unidirectional,SOT-23,14.5,1.6,25,79,40,0.05,17.1,18.9,150,±30
MCC (Micro Commercial Components),MMBZ33VAQ,Active,A R H,2,Unidirectional,SOT-23,26,0.87,47,48,40,0.05,31.35,35.65,150,±30
MCC (Micro Commercial Components),MMBZ12VA,Active,R H,2,Unidirectional,SOT-23,8.5,2.35,17,114,40,0.05,11.3,13,150,±30
MCC (Micro Commercial Components),MMBZ15VA,Active,R H,2,Unidirectional,SOT-23,12,1.9,21,95,40,0.05,14.25,15.75,150,±30
MCC (Micro Commercial Components),MMBZ16VA,Active,R H,2,Unidirectional,SOT-23,13,1.7,23,90,40,0.05,15.2,16.8,150,±30
MCC (Micro Commercial Components),MMBZ18VA,Active,R H,2,Unidirectional,SOT-23,14.5,1.6,25,80,40,0.05,17,18.9,150,±30
MCC (Micro Commercial Components),MMBZ20VA,Active,R H,2,Unidirectional,SOT-23,17,1.4,28,77,40,0.05,19,21,150,±30
MCC (Micro Commercial Components),MMBZ27VA,Active,R H,2,Unidirectional,SOT-23,22,1,40,70,40,0.05,25.65,28.35,150,±30
MCC (Micro Commercial Components),MMBZ33VA,Active,R H,2,Unidirectional,SOT-23,26,0.87,46,50,40,0.05,31.35,34.55,150,±30
MCC (Micro Commercial Components),MMBZ39VA,Active,R H,2,Unidirectional,SOT-23,31.2,0.76,53,42,38,0.05,36,42,150,±30
MCC (Micro Commercial Components),MMBZ47VA,Active,R H,2,Unidirectional,SOT-23,38,0.74,54,36,40,0.05,44.65,49.35,150,±30
MCC (Micro Commercial Components),MMBZ5V6A,Active,R H,2,Unidirectional,SOT-23,3,3,8,315,24,5,5.32,5.88,150,±30
MCC (Micro Commercial Components),MMBZ6V2A,Active,R H,2,Unidirectional,SOT-23,3,2.76,8.7,275,24,0.5,5.89,6.51,150,±30
MCC (Micro Commercial Components),MMBZ6V8A,Active,R H,2,Unidirectional,SOT-23,4.5,2.5,9.6,250,24,0.5,6.46,7.14,150,±30
MCC (Micro Commercial Components),MMBZ9V1A,Active,R H,2,Unidirectional,SOT-23,6,1.7,14,185,24,0.3,8.65,9.56,150,±30
MCC (Micro Commercial Components),ESD1V8AE2,Active,R H,1,Bidirectional,0201-A,1.8,12,8.5,30,100,0.2,2.5,,125,±30
MCC (Micro Commercial Components),ESDSBL5V0AE2,Active,R H,1,Bidirectional,0201-A,5,8,12,13,96,0.1,6,,125,±30
MCC (Micro Commercial Components),ESDSB5V5AE2,Active,R H,1,Bidirectional,0201-A,5.5,6,12,13,72,0.1,6.1,,125,±30
MCC (Micro Commercial Components),ESDSBLC3V3AE2,Active,R H,1,Bidirectional,0201-A,3.3,9,10,13,90,0.1,3.5,,125,±30
MCC (Micro Commercial Components),ESDSLC24VAE2,Active,R H,1,Bidirectional,0201-A,24,1.5,53,0.3,80,0.5,,,125,±15/±8
MCC (Micro Commercial Components),ESDSB2V5AE2,Active,R H,1,Bidirectional,0201-A,2.5,10,10,25,100,0.1,,,125,±30
MCC (Micro Commercial Components),ESDULC3V6AE2,Active,R H,1,Bidirectional,0201-A,3.6,2.5,14,0.25,35,0.2,5,,125,±20
MCC (Micro Commercial Components),ESDSB7V0AE2,Active,R H,1,Bidirectional,0201-A,7,6,14,13,84,0.1,7.2,10.5,125,±30
MCC (Micro Commercial Components),ESDSBLC15VAE2,Active,R H,1,Bidirectional,0201-A,15,6,23,7,140,0.1,15.5,20,125,±30
MCC (Micro Commercial Components),ESDLSB5V0AE2,Active,R H,1,Bidirectional,0201-A,5,6,10,18,55,0.5,6,,125,±30
MCC (Micro Commercial Components),ESDSBULC5V0AE2,Active,R H,1,Bidirectional,0201-A,5,13,10,0.5,130,0.2,6,,85,±30
MCC (Micro Commercial Components),ESDSBULC3V3AE2,Active,R H,1,Bidirectional,0201-A,3.3,10,9.6,0.55,96,0.5,4,,125,±30
MCC (Micro Commercial Components),ESDL3V3AE2,Active,R H,1,Bidirectional,0201-A,3.3,8,11,16,80,0.2,3.6,5,125,±30
MCC (Micro Commercial Components),ESDLSBULC5V0AE2,Active,R H,1,Bidirectional,0201-A,5,5.5,10,0.35,55,0.2,5.8,9.5,125,±30
MCC (Micro Commercial Components),ESDSB8V0AE2,Active,R H,1,Bidirectional,0201-A,8,12,16,15,192,0.1,8.8,13,125,±30
MCC (Micro Commercial Components),ESDHLC12VAE2,Active,R H,1,Bidirectional,0201-A,12,10,22,13,242,0.1,13,,125,±30
MCC (Micro Commercial Components),ESDHSBSLC3V3AE2,Active,R H,1,Bidirectional,0201-A,3.3,10,5,0.6,50,0.2,3.5,,125,±30
MCC (Micro Commercial Components),ESDH3V3AE2,Active,R H,1,Bidirectional,0201-A,3.3,20,8.5,35,170,0.1,3.5,,125,±30
MCC (Micro Commercial Components),ESDSBLC8V0AE2,Active,R H,1,Bidirectional,0201-A,8,4,18,5,70,0.2,9,,125,±30
MCC (Micro Commercial Components),ESDLC18VAE2,Active,R H,1,Bidirectional,0201-A,18,2.5,44,8,110,0.2,19.5,,125,±20
MCC (Micro Commercial Components),ESDLSBLC24VAE2,Active,R H,1,Bidirectional,0201-A,24,5,36,5,180,0.2,27,,125,±30
MCC (Micro Commercial Components),ESDULC12VAE2,Active,R H,1,Bidirectional,0201-A,12,3,33,0.2,100,0.2,13.3,,125,±25/±22
MCC (Micro Commercial Components),ESDULC7V0AE2,Active,R H,1,Bidirectional,0201-A,7,2.5,15,0.2,37.5,0.2,8.5,,125,±25/±20
MCC (Micro Commercial Components),ESDSBLC5V5AE2,Active,R H,1,Bidirectional,0201-A,5.5,6,12,9,70,0.2,6,8,125,±30
MCC (Micro Commercial Components),ESDSLC5V0L2B,Active,R H,1,Bidirectional,DFN1006-2L,5.5,3,15,0.2,40,0.05,6.1,8.8,150,±20
MCC (Micro Commercial Components),ESDLC12VLBHE3,Active,A R H,1,Bidirectional,DFN1006-2L,12,5,20,10,100,0.2,13.3,,150,±30
MCC (Micro Commercial Components),ESDLC8V0LBHE3,Active,A R H,1,Bidirectional,DFN1006-2L,8,8,18,10,140,0.2,9,,150,±30
MCC (Micro Commercial Components),ESDLC5V0LBHE3,Active,A R H,1,Bidirectional,DFN1006-2L,5,8,10,15,80,0.1,6,8,150,±30
MCC (Micro Commercial Components),ESDL3V3LBHE3,Active,A R H,1,Bidirectional,DFN1006-2L,3.3,8,9,25,60,0.1,4.5,6.5,150,±30
MCC (Micro Commercial Components),ESDULC5V0LBHE3,Active,A R H,1,Bidirectional,DFN1006-2L,5,4,25,0.6,100,0.1,6,9.5,150,±16
MCC (Micro Commercial Components),ESDSB3V3LBHE3,Active,A R H,1,Bidirectional,DFN1006-2L,3.3,9,10,25,90,1,3.5,6,150,±30
MCC (Micro Commercial Components),ESDULC8V0LBHE3,Active,A R H,1,Bidirectional,DFN1006-2L,8,3.5,26,0.5,90,0.2,9.5,11.5,125,±25/±20
MCC (Micro Commercial Components),ESDSB5V0LBHE3,Active,A R H,1,Bidirectional,DFN1006-2L,5,7,10,20,70,1,5.7,8,150,±30
MCC (Micro Commercial Components),ESDSBHC4V5P6B,Active,R H,1,Bidirectional,DFN1610-2,4.5,195,18,400,3510,0.5,4.8,,125,±30
MCC (Micro Commercial Components),ESDULC8V0P6B,Active,R H,1,Bidirectional,DFN1610-2,8,12,20,0.6,240,0.2,8.5,,125,±30
MCC (Micro Commercial Components),ESDSBHC6V3P6B,Active,R H,1,Bidirectional,DFN1610-2,6.3,155,17,370,2635,0.5,6.5,,125,±30
MCC (Micro Commercial Components),CSPHSBULC5V0AE,Active,R H,1,Bidirectional,CSP0201,5,3,3,0.26,9,0.2,5.5,10,125,±15/±12
MCC (Micro Commercial Components),CSPHSB3V3AE,Active,R H,1,Bidirectional,CSP0201,3.3,20,8.5,30,170,0.5,3.7,5.5,125,±30
MCC (Micro Commercial Components),CSPSBULC1V5AE,Active,R H,1,Bidirectional,CSP0201,1.5,4,3.25,0.2,13,0.1,4.5,8,125,±15/±12
MCC (Micro Commercial Components),CSPSBULC3V3AE,Active,R H,1,Bidirectional,CSP0201,3.3,4,3.25,0.2,13,0.1,4.5,8,125,±15/±12
MCC (Micro Commercial Components),CSP5V0AE,Active,R,1,Bidirectional,CSP0201,5,18,9.5,30,140,0.5,6,,125,±30
MCC (Micro Commercial Components),CSPLC5V0AE,Active,R,1,Bidirectional,CSP0201,5,9,10,20,90,0.5,5.8,,125,±30
MCC (Micro Commercial Components),CSPSLC5V0AE,Active,R,1,Bidirectional,CSP0201,5,3,20,0.25,60,0.5,6,9,125,±18/±12
MCC (Micro Commercial Components),CSPSBSLC24VAE,Active,R,1,Bidirectional,CSP0201,24,5,8,0.7,40,0.2,26,,125,±15
MCC (Micro Commercial Components),CSPULC5V0AE,Active,R,1,Bidirectional,CSP0201,5,3.5,21,0.45,70,0.5,6,9,125,±20/±15
MCC (Micro Commercial Components),CSPSBULC18VAE,Active,R,1,Bidirectional,CSP0201,18,5,8,0.5,35,0.1,19,,125,±15
MCC (Micro Commercial Components),CSPSBULC5V0AE,Active,R,1,Bidirectional,CSP0201,5,5,8,0.5,35,0.2,8,14,125,±20/±15
MCC (Micro Commercial Components),CSPULC3V3AE,Active,R,1,Bidirectional,CSP0201,3.3,4.5,21,0.35,80,0.5,6,8.5,125,±20/±15
MCC (Micro Commercial Components),CSPL12VAE,Active,R,1,Bidirectional,CSP0201,12,7,21,12,130,0.2,13,,125,±30
MCC (Micro Commercial Components),CSPSBULC18VLB,Active,R H,1,Bidirectional,CSP1006-2,18,5,8,0.8,35,0.1,19,25,125,±15
MCC (Micro Commercial Components),CSPLULC5V0LB,Active,R,1,Bidirectional,CSP1006-2,5,3.5,20,0.5,70,0.2,6,9,125,±20/±15
MCC (Micro Commercial Components),CSPSBSLC24VLB,Active,R,1,Bidirectional,CSP1006-2,24,5,8,0.7,40,0.2,26,,125,±15
MCC (Micro Commercial Components),CSPLC5V0LB,Active,R,1,Bidirectional,CSP1006-2,5,18,9.5,30,140,0.5,6,,125,±30
MCC (Micro Commercial Components),CSPH5V0LB,Active,R,1,Bidirectional,CSP1006-2,5,100,10.5,300,900,0.5,5.5,7.5,125,±30
MCC (Micro Commercial Components),CSPSBULC5V0LB,Active,R,1,Bidirectional,CSP1006-2,5,5,8,0.5,35,0.2,8,14,125,±20/±15
MCC (Micro Commercial Components),CSPSLC5V0LB,Active,R,1,Bidirectional,CSP1006-2,5,3,20,0.22,60,0.5,6,9,125,±20/±15
MCC (Micro Commercial Components),CSPULC5V0LB,Active,R,1,Bidirectional,CSP1006-2,5,4,22,0.45,80,0.5,6,8.5,125,±20/±15
MCC (Micro Commercial Components),CSP12VLB,Active,R,1,Bidirectional,CSP1006-2,12,8,21,12,150,0.2,13,,125,±30
MCC (Micro Commercial Components),CSPSBULC3V3LB,Active,R H,1,Bidirectional,CSP1006-2,3.3,4,3.25,0.25,13,0.1,4.5,8,125,±15/±12
MCC (Micro Commercial Components),CSPSBULC1V5LB,Active,R H,1,Bidirectional,CSP1006-2,1.5,4,3.25,0.25,13,0.1,4.5,8,125,±15/±12
MCC (Micro Commercial Components),CSPSB3V6LB,Active,R H,1,Bidirectional,CSP1006-2,3.6,90,8.2,200,720,1,3.8,6,125,±30
MCC (Micro Commercial Components),CSPSBSLC5V0LB,Active,R H,1,Bidirectional,CSP1006-2,5,20,8,0.9,150,0.2,6,9,125,±30
MCC (Micro Commercial Components),CSPHSBULC5V0LB,Active,R H,1,Bidirectional,CSP1006-2,5,9,8,0.4,65,0.2,6,9,125,±20
MCC (Micro Commercial Components),CSP8V0LB,Active,R,1,Bidirectional,CSP1006-2,8,9,20,12,150,0.5,9,,125,±30
MCC (Micro Commercial Components),CSPSBHC4V8LB,Active,R,1,Bidirectional,CSP1006-2,4.8,100,16,200,1600,0.5,5,7,125,±30
MCC (Micro Commercial Components),CSPSBHC6V3LB,Active,R,1,Bidirectional,CSP1006-2,6.3,90,16.5,200,1485,0.5,6.5,9.5,125,±30
MCC (Micro Commercial Components),CSP36VLB,Active,R,1,Bidirectional,CSP1006-2,36,7,61,40,400,0.5,38,,125,±30
MCC (Micro Commercial Components),CSPSBHC4V5LB,Active,R,1,Bidirectional,CSP1006-2,4.5,100,10.5,300,900,0.5,4.8,6.3,125,±30
MCC (Micro Commercial Components),ESDULC3V3LBWFHE3,Active,A R H,1,Bidirectional,DFN1006-2L(SWF),3.3,4,20,0.35,60,0.2,6,9.5,150,±20
MCC (Micro Commercial Components),ESDULC5V0LBWFHE3,Active,A R H,1,Bidirectional,DFN1006-2L(SWF),5,3,20,0.25,50,0.2,6,8.5,150,±15/±8
MCC (Micro Commercial Components),ESDULC18VLBWFHE3,Active,A R H,1,Bidirectional,DFN1006-2L(SWF),18,2,40,0.3,80,0.2,18.5,25,150,±15/±8
MCC (Micro Commercial Components),ESDULC24VLBWFHE3,Active,A R H,1,Bidirectional,DFN1006-2L(SWF),24,1.5,55,0.3,82.5,0.2,26.5,32,150,±20
MCC (Micro Commercial Components),ESDSLC3V3LWFHE3,Active,A R H,1,Unidirectional,DFN1006-2L(SWF),3.3,4,20,0.6,60,0.2,6,8.5,150,±20
MCC (Micro Commercial Components),ESDSLC5V0LWFHE3,Active,A R H,1,Unidirectional,DFN1006-2L(SWF),5,4,20,0.6,60,0.2,6,8.5,150,±20
MCC (Micro Commercial Components),ESDULC5V0LWFHE3,Active,A R H,1,Unidirectional,DFN1006-2L(SWF),5,3,20,0.35,50,0.2,6,8.5,150,±15/±8
MCC (Micro Commercial Components),ESDHC22VPF,Active,R H,1,Unidirectional,DFN2018-6L,22,100,35,850,3400,1,24,26,125,±30
MCC (Micro Commercial Components),CSPHC4V8L,Active,R,1,Unidirectional,CSP1006-2,4.8,90,15,200,1350,0.5,5,,125,±30
MCC (Micro Commercial Components),CSP3V3L,Active,R,1,Unidirectional,CSP1006-2,3.3,65,10.5,150,600,0.5,3.6,5.5,125,±30
MCC (Micro Commercial Components),CSPSB3V3AE,Active,R H,1,Unidirectional,CSP0201,3.3,21,8,80,160,0.2,3.6,5,125,±30
MCC (Micro Commercial Components),CSPSB5V0AE,Active,R H,1,Unidirectional,CSP0201,5,16,10.5,80,160,0.5,5.8,8,125,±30
MCC (Micro Commercial Components),ESD3671P6,Active,R H,1,Unidirectional,DFN1610-2,36,25,75,150,1875,0.5,37,,125,±30
MCC (Micro Commercial Components),ESD12VLHE3,Active,A R H,1,Unidirectional,DFN1006-2L,12,5,30,24,150,0.5,13.5,16.5,150,±30
MCC (Micro Commercial Components),ESD15VLHE3,Active,A R H,1,Unidirectional,DFN1006-2L,15,4,35,20,140,0.5,15.5,19.5,150,±30
MCC (Micro Commercial Components),ESD24VLHE3,Active,A R H,1,Unidirectional,DFN1006-2L,24,3.5,45,17,150,0.5,25.5,29.5,150,±30
MCC (Micro Commercial Components),ESD27VLHE3,Active,A R H,1,Unidirectional,DFN1006-2L,27,2.5,75,13,180,0.5,31,38,150,±8
MCC (Micro Commercial Components),ESD36VLHE3,Active,A R H,1,Unidirectional,DFN1006-2L,36,2.5,80,12,200,0.5,38,48,150,±30
MCC (Micro Commercial Components),ESD7V0LHE3,Active,A R H,1,Unidirectional,DFN1006-2L,7,6,15,46,90,0.5,7.5,10.5,150,±30
MCC (Micro Commercial Components),ESD2V1L,Active,R H,1,Unidirectional,DFN1006-2L,2.1,14,9,21,120,1,2.5,6,125,±30
MCC (Micro Commercial Components),ESDSLC3V3AE2,Active,R H,1,Unidirectional,0201-A,3.3,5,16,0.6,80,0.2,4.2,,125,±25/±20
MCC (Micro Commercial Components),ESDUSBULC3V3AE2,Active,R H,1,Unidirectional,0201-A,3.3,5,10,0.3,50,0.1,5,8.5,125,±30
MCC (Micro Commercial Components),ESD5V0AE2,Active,R H,1,Unidirectional,0201-A,5,8,12,60,100,0.2,6,8.5,125,±30
MCC (Micro Commercial Components),ESD24VAE2,Active,R H,1,Unidirectional,0201-A,24,2,45,10,90,0.2,27,,125,±15/±8
MCC (Micro Commercial Components),ESDHSLC5V0AE2,Active,R H,1,Unidirectional,0201-A,5,5,12,0.5,60,0.5,6,,125,±25/±20
MCC (Micro Commercial Components),ESD12VAE2,Active,R H,1,Unidirectional,0201-A,12,8,20,40,160,0.1,12.9,16,125,±30
MCC (Micro Commercial Components),ESDSBLC3V3L,Active,R H,1,Unidirectional,DFN1006-2,3.3,18,5,2.5,90,0.05,8.5,,125,±30
MCC (Micro Commercial Components),ESD6V3LA,Active,R H,1,Unidirectional,DFN1006-2,6.3,30,15,220,450,1,6.6,9,125,±30
MCC (Micro Commercial Components),ESD8V0LA,Active,R H,1,Unidirectional,DFN1006-2,8,26,17,195,442,1,8,10,125,±30
MCC (Micro Commercial Components),ESDSLC3V3L,Active,R H,1,Unidirectional,DFN1006-2,3.3,10,13,0.75,130,1,5,7.5,125,±30
MCC (Micro Commercial Components),ESD2V5L,Active,R H,1,Unidirectional,DFN1006-2,2.5,13,6.4,40,90,0.1,3,,125,±30
MCC (Micro Commercial Components),ESDH12VL,Active,R H,1,Unidirectional,DFN1006-2,12,25,26,90,650,0.1,13,17,125,±30
MCC (Micro Commercial Components),ESD6V3L,Active,R H,1,Unidirectional,DFN1006-2,6.3,32,12,150,350,0.3,6.8,,125,±30
MCC (Micro Commercial Components),ESDUSBULC3V3L,Active,R H,1,Unidirectional,DFN1006-2,3.3,5,10,0.3,50,0.1,5,8.5,125,±30
MCC (Micro Commercial Components),ESDHC7V0L,Active,R H,1,Unidirectional,DFN1006-2,7,32,15,180,480,0.1,7.8,10,125,±30
MCC (Micro Commercial Components),ESDSBSLC5V0L,Active,R H,1,Unidirectional,DFN1006-2,5.5,3.6,14,0.65,42,0.1,7,9,125,±20
MCC (Micro Commercial Components),ESDSBLC3V3D3,Active,R H,1,Unidirectional,SOD-323,3.3,18,7.5,3,135,0.05,8.5,,125,±30
MCC (Micro Commercial Components),ESDH5V0D3,Active,R H,1,Unidirectional,SOD-323,5,30,20,220,600,1,5.5,7.5,125,±30KV
MCC (Micro Commercial Components),ESD12VD5Q,Active,A R H,1,Unidirectional,SOD-523,12,10,28,57,280,0.5,13.3,16.5,150,±30
MCC (Micro Commercial Components),ESD15VD5Q,Active,A R H,1,Unidirectional,SOD-523,15,9,33,47,297,0.05,16.5,19,150,±30
MCC (Micro Commercial Components),ESD24VD5Q,Active,A R H,1,Unidirectional,SOD-523,24,7,44,35,308,0.05,26.5,30,150,±30
MCC (Micro Commercial Components),ESD27VD5Q,Active,A R H,1,Unidirectional,SOD-523,27,6,50,32,300,0.05,28,38,150,±30
MCC (Micro Commercial Components),ESD36VD5Q,Active,A R H,1,Unidirectional,SOD-523,36,5,75,24,375,0.05,40,44,150,±30
MCC (Micro Commercial Components),ESD3V3D5Q,Active,A R H,1,Unidirectional,SOD-523,3.3,25,12,190,300,0.5,5,6.2,150,±30
MCC (Micro Commercial Components),ESD5V0D5Q,Active,A R H,1,Unidirectional,SOD-523,5,20,15,147,300,0.5,6.2,7.5,150,±30
MCC (Micro Commercial Components),ESD7V0D5Q,Active,A R H,1,Unidirectional,SOD-523,7,15,14,120,210,0.5,7.5,9,150,±30
MCC (Micro Commercial Components),ESDSBLC5V0P7,Active,R H,5,Unidirectional,DFN1510-6,5,6,8,0.6,48,0.1,7,1,125,±15
MCC (Micro Commercial Components),SRV05-4L,Active,R,4,Unidirectional,SOT23-6L,5.5,12,17.5,1.5,350,1,6,,150,±15/±8
MCC (Micro Commercial Components),SRV05-4C,Active,R,4,Unidirectional,SOT23-6L,5,17,18,0.4,300,0.5,6,8.5,125,±20/±15
MCC (Micro Commercial Components),ESDULC5V0M5,Active,R H,4,Unidirectional,SOT-563,5,3,15,0.8,45,0.5,6,,125,±12
MCC (Micro Commercial Components),SLVU2.8-4,Active,R H,4,Unidirectional,SOP-8,2.8,30,20,3,600,1,3,,125,±30
MCC (Micro Commercial Components),ESDLC5V0D9L,Active,R H,1,Unidirectional,SOD-923,5,5,15,0.9,75,0.5,5.4,6.5,125,±25/±20
MCC (Micro Commercial Components),ESDLC3V3D3,Active,R H,1,Unidirectional,SOD-323,3.3,28,36,4.5,350,20,4,,150,±30
MCC (Micro Commercial Components),ESDLC5V0D3,Active,R H,1,Unidirectional,SOD-323,5,21,32,5,600,1,6,,150,±30
MCC (Micro Commercial Components),ESDLC3V3D3B,Active,R H,1,Bidirectional,SOD-323,3.3,28,36,4.5,350,1,4,,150,
MCC (Micro Commercial Components),ESDLC5V0D3B,Active,R H,1,Bidirectional,SOD-323,5,21,32,5,350,1,6,,150,
MCC (Micro Commercial Components),ESDLC12VD3B,Active,R H,1,Bidirectional,SOD-323,12,11,28.6,3,350,1,13.3,,150,
MCC (Micro Commercial Components),ESDSLC3V3D3B,Active,R H,1,Bidirectional,SOD-323,3.3,20,8,1.5,350,0.1,4,,150,±30
