,,Super Fast Recovery Rectifiers,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,IF(AV)(A),VRWM (V),"VF
(V) [max]@IF(A)","IR (uA)  [max] @
VR",TRR (μs),IFSM (A),IF(A),VR (V),"Tj [max]
(°C)"
,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),MURS1560FA,Active,R,Single,,ITO-220AC,15,600,1.6,5,0.04,160,15,600,150
MCC (Micro Commercial Components),MURS2060FS,Active,R,Single,,ITO-220AC,20,600,1.7,5,0.04,160,20,600,150
MCC (Micro Commercial Components),MURS1040A,Active,R,Single,,TO-220AC,10,400,1.25,5,0.035,120,10,400,150
MCC (Micro Commercial Components),MURS1020FA,Active,R,Single,,ITO-220AC,10,200,1,5,0.035,120,10,200,150
MCC (Micro Commercial Components),MURS1040FA,Active,R,Single,,ITO-220AC,10,400,1.25,5,0.035,120,10,400,150
MCC (Micro Commercial Components),MURS520A,Active,R,Single,,TO-220AC,5,200,1,5,0.035,70,5,200,150
MCC (Micro Commercial Components),MURS520FA,Active,R,Single,,ITO-220AC,5,200,1,5,0.035,70,5,200,150
MCC (Micro Commercial Components),MURS540A,Active,R,Single,,TO-220AC,5,400,1.25,5,0.035,70,5,400,175
MCC (Micro Commercial Components),MURS540FA,Active,R,Single,,ITO-220AC,5,400,1.25,5,0.035,70,5,400,175
MCC (Micro Commercial Components),MURS560A,Active,R,Single,,TO-220AC,5,600,1.6,5,0.035,70,5,600,150
MCC (Micro Commercial Components),MURS560FA,Active,R,Single,,ITO-220AC,5,600,1.6,5,0.035,70,5,600,150
MCC (Micro Commercial Components),MURS820A,Active,R,Single,,TO-220AC,8,200,1,5,0.035,100,8,200,150
MCC (Micro Commercial Components),MURS820FA,Active,R,Single,,ITO-220AC,8,200,1,5,0.035,100,8,200,150
MCC (Micro Commercial Components),MURS840A,Active,R,Single,,TO-220AC,8,400,1.25,5,0.035,100,8,400,150
MCC (Micro Commercial Components),MURS840FA,Active,R,Single,,ITO-220AC,8,400,1.25,5,0.035,100,8,400,150
MCC (Micro Commercial Components),MURS860A,Active,R,Single,,TO-220AC,8,600,1.6,5,0.035,100,8,600,175
MCC (Micro Commercial Components),MURS860FA,Active,R,Single,,ITO-220AC,8,600,1.6,5,0.035,100,8,600,175
MCC (Micro Commercial Components),MURS1020A,Active,R,Single,,TO-220AC,10,200,1,5,0.035,120,10,200,150
MCC (Micro Commercial Components),MUR1560H,Active,R,Single,,TO-220AC,15,600,1.65,3,0.035,180,15,600,175
MCC (Micro Commercial Components),MUR1660F,Active,R,Single,,ITO-220AC,16,600,1.5,5,0.05,200,16,600,150
MCC (Micro Commercial Components),MUR860,Active,R,Single,,TO-220AC,8,600,1.5,5,0.05,125,8,600,150
MCC (Micro Commercial Components),MUR820,Active,R,Single,,TO-220AC,8,200,0.975,5,0.035,125,8,200,150
MCC (Micro Commercial Components),MUR840,Active,R,Single,,TO-220AC,8,400,1.3,5,0.05,125,8,400,150
MCC (Micro Commercial Components),MUR1020F,Active,R,Single,,ITO-220AC,10,200,1.15,5,0.035,125,10,200,150
MCC (Micro Commercial Components),MUR1040F,Active,R,Single,,ITO-220AC,10,400,1.5,5,0.05,125,10,400,150
MCC (Micro Commercial Components),MUR1060F,Active,R,Single,,ITO-220AC,10,600,1.6,5,0.05,125,10,600,150
MCC (Micro Commercial Components),MUR1620,Active,R,Single,,TO-220AC,16,200,0.975,5,0.035,200,16,200,150
MCC (Micro Commercial Components),MUR1660,Active,R,Single,,TO-220AC,16,600,1.5,5,0.05,200,16,600,150
MCC (Micro Commercial Components),MUR1040,Active,R,Single,,TO-220AC,10,400,1.5,5,0.05,100,10,400,150
MCC (Micro Commercial Components),MUR1060,Active,R,Single,,TO-220AC,10,600,1.5,5,0.05,100,10,600,150
MCC (Micro Commercial Components),MUR820F,Active,R,Single,,ITO-220AC,8,200,0.975,5,0.035,125,8,200,150
MCC (Micro Commercial Components),MUR860F,Active,R,Single,,ITO-220AC,8,600,1.5,5,0.05,125,8,600,150
MCC (Micro Commercial Components),MURS3060,Active,R,Single,,TO-220AC,30,600,1.7,50,0.05,200,30,600,150
MCC (Micro Commercial Components),MUR15120F,Active,R,Single,,ITO-220AC,15,1200,2.7,10,0.065,110,15,1200,150
MCC (Micro Commercial Components),MUR15120,Active,R,Single,,TO-220AC,15,1200,2.4,10,0.075,150,15,1200,150
MCC (Micro Commercial Components),MUR8120,Active,R,Single,,TO-220AC,8,1200,2.3,10,0.065,110,8,1200,150
MCC (Micro Commercial Components),UGJL2030CTH,Active,R,Dual,,TO-262L,20,300,1.25,10,0.025,150,10,300,175
MCC (Micro Commercial Components),MURSB8120A,Active,R H,Single,,D2-PAK,8,1200,2.5,5,0.075,60,8,1200,150
MCC (Micro Commercial Components),MURB15120L,Active,R H,Single,,D2-PAK,15,1200,3.2,5,0.06,110,15,1200,150
MCC (Micro Commercial Components),MURSD8120A,Active,R H,Single,,DPAK,8,1200,2.5,5,0.075,60,8,1200,150
MCC (Micro Commercial Components),MURB30120L,Active,R H,Single,,D2-PAK,30,1200,3.3,5,0.07,180,30,1200,150
MCC (Micro Commercial Components),MURD860,Active,R H,Single,,DPAK,8,600,3,10,0.025,80,8,600,175
MCC (Micro Commercial Components),MURD420,Active,R H,Single,,DPAK,4,200,0.84,100,0.028,90,4,200,175
MCC (Micro Commercial Components),MURD880,Active,R H,Single,,DPAK,8,800,2.4,10,0.033,80,8,800,175
MCC (Micro Commercial Components),MURSB1560,Active,R H,Single,,D2-PAK,15,600,1.55,10,0.04,180,15,600,175
MCC (Micro Commercial Components),MURSD1040A,Active,R H,Single,,DPAK,10,400,1.25,5,0.035,120,10,400,150
MCC (Micro Commercial Components),MURSD1020A,Active,R H,Single,,DPAK,10,200,1,5,0.035,120,10,200,150
MCC (Micro Commercial Components),MURSD520A,Active,R H,Single,,DPAK,5,200,1,5,0.035,70,5,200,150
MCC (Micro Commercial Components),MURSD540A,Active,R H,Single,,DPAK,5,400,1.25,5,0.035,70,5,400,175
MCC (Micro Commercial Components),MURSD560A,Active,R H,Single,,DPAK,5,600,1.6,5,0.035,70,5,600,150
