,,TVS,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Configuration,Package Type,"Peak Pulse
Power
Dissipation
PPPM (W)","Reverse
Standoff
Voltage
VRWM(V)","Reverse
Leakage
IR(uA)","Max.
Clamping
Voltage
VC (V)","Peak Pulse
Current
IPP(A) ","Breakdown
Voltage
Min VBR(V)","Breakdown
Voltage
Max VBR(V)","Junction
Temperature
Tj [max] (°C)"
,,,,,,,,,,,,,
MCC (Micro Commercial Components),SMBJP6KE220CA,Active,R H,Bidirectional,SMB,600,185,1,328,1.9,209,231,150
MCC (Micro Commercial Components),SMBJP6KE250CA,Active,R H,Bidirectional,SMB,600,214,1,344,1.9,237,263,150
MCC (Micro Commercial Components),SMBJP6KE300CA,Active,R H,Bidirectional,SMB,600,256,1,414,1.5,285,315,150
MCC (Micro Commercial Components),SMBJP6KE350CA,Active,R H,Bidirectional,SMB,600,300,1,482,1.3,332,368,150
MCC (Micro Commercial Components),SMBJP6KE400CA,Active,R H,Bidirectional,SMB,600,342,1,548,1.1,380,420,150
MCC (Micro Commercial Components),SMBJP6KE440CA,Active,R H,Bidirectional,SMB,600,376,1,602,1,418,462,150
MCC (Micro Commercial Components),SMBJP6KE480CA,Active,R H,Bidirectional,SMB,600,408,1,658,0.9,456,504,150
MCC (Micro Commercial Components),SMBJP6KE510CA,Active,R H,Bidirectional,SMB,600,434,1,698,0.9,485,535,150
MCC (Micro Commercial Components),SMBJP6KE530CA,Active,R H,Bidirectional,SMB,600,451,1,725,0.8,503.5,556.5,150
MCC (Micro Commercial Components),SMBJP6KE540CA,Active,R H,Bidirectional,SMB,600,459,1,740,0.8,513,567,150
MCC (Micro Commercial Components),SMBJP6KE550CA,Active,R H,Bidirectional,SMB,600,468,1,760,0.8,522.5,577.5,150
MCC (Micro Commercial Components),15KP17A,Active,R,Unidirectional,R-6,15000,17,5000,29.3,512,18.9,20.79,175
MCC (Micro Commercial Components),15KP18A,Active,R,Unidirectional,R-6,15000,18,5000,30.9,485,20,22.01,175
MCC (Micro Commercial Components),15KP20A,Active,R,Unidirectional,R-6,15000,20,1500,34.3,437,22.2,24.46,175
MCC (Micro Commercial Components),15KP22A,Active,R,Unidirectional,R-6,15000,22,500,37.1,404,24.4,26.91,175
MCC (Micro Commercial Components),15KP24A,Active,R,Unidirectional,R-6,15000,24,150,40.5,369,26.7,29.35,175
MCC (Micro Commercial Components),15KP26A,Active,R,Unidirectional,R-6,15000,26,50,44,347,28.9,31.8,175
MCC (Micro Commercial Components),15KP28A,Active,R,Unidirectional,R-6,15000,28,25,47.5,316,31.1,34.24,175
MCC (Micro Commercial Components),15KP30A,Active,R,Unidirectional,R-6,15000,30,15,50.7,296,33.3,36.69,175
MCC (Micro Commercial Components),15KP33A,Active,R,Unidirectional,R-6,15000,33,10,54.8,274,36.7,40.4,175
MCC (Micro Commercial Components),15KP36A,Active,R,Unidirectional,R-6,15000,36,10,59.7,251,40,44,175
MCC (Micro Commercial Components),15KP40A,Active,R,Unidirectional,R-6,15000,40,10,65.8,228,44.4,48.9,175
MCC (Micro Commercial Components),15KP43A,Active,R,Unidirectional,R-6,15000,43,10,69.7,215,47.8,52.6,175
MCC (Micro Commercial Components),15KP45A,Active,R,Unidirectional,R-6,15000,45,10,73,205,50,55,175
MCC (Micro Commercial Components),15KP48A,Active,R,Unidirectional,R-6,15000,48,10,77.7,193,53.3,58.7,175
MCC (Micro Commercial Components),15KP51A,Active,R,Unidirectional,R-6,15000,51,10,82.8,181,56.7,62.4,175
MCC (Micro Commercial Components),15KP54A,Active,R,Unidirectional,R-6,15000,54,10,87.5,171,60,66,175
MCC (Micro Commercial Components),15KP58A,Active,R,Unidirectional,R-6,15000,58,10,94,160,64.4,70.9,175
MCC (Micro Commercial Components),15KP60A,Active,R,Unidirectional,R-6,15000,60,10,97.3,154,66.7,73.4,175
MCC (Micro Commercial Components),15KP70A,Active,R,Unidirectional,R-6,15000,70,10,114,132,77.8,85.6,175
MCC (Micro Commercial Components),15KP75A,Active,R,Unidirectional,R-6,15000,75,10,122,123,83.3,91.7,175
MCC (Micro Commercial Components),15KP78A,Active,R,Unidirectional,R-6,15000,78,10,126,119,86.7,95.4,175
MCC (Micro Commercial Components),15KP85A,Active,R,Unidirectional,R-6,15000,85,10,137,109,94.4,104,175
MCC (Micro Commercial Components),15KP90A,Active,R,Unidirectional,R-6,15000,90,10,146,103,100,110.1,175
MCC (Micro Commercial Components),15KP100A,Active,R,Unidirectional,R-6,15000,100,10,162,93,111,122.3,175
MCC (Micro Commercial Components),15KP110A,Active,R,Unidirectional,R-6,15000,110,10,178,84,122,134.5,175
MCC (Micro Commercial Components),15KP120A,Active,R,Unidirectional,R-6,15000,120,10,193,78,133,146.8,175
MCC (Micro Commercial Components),15KP130A,Active,R,Unidirectional,R-6,15000,130,10,209,72,144,159,175
MCC (Micro Commercial Components),15KP150A,Active,R,Unidirectional,R-6,15000,150,10,243,62,167,183.5,175
MCC (Micro Commercial Components),15KP160A,Active,R,Unidirectional,R-6,15000,160,10,259,58,178,195.7,175
MCC (Micro Commercial Components),15KP170A,Active,R,Unidirectional,R-6,15000,170,10,275,55,189,207.9,175
MCC (Micro Commercial Components),15KP180A,Active,R,Unidirectional,R-6,15000,180,10,291,52,200,220.1,175
MCC (Micro Commercial Components),15KP200A,Active,R,Unidirectional,R-6,15000,200,10,322,47,222,244.6,175
MCC (Micro Commercial Components),15KP220A,Active,R,Unidirectional,R-6,15000,220,10,356,42,245,269.1,175
MCC (Micro Commercial Components),15KP240A,Active,R,Unidirectional,R-6,15000,240,10,388,39,267,293.5,175
MCC (Micro Commercial Components),15KP260A,Active,R,Unidirectional,R-6,15000,260,10,419,36,289,318,175
MCC (Micro Commercial Components),15KP280A,Active,R,Unidirectional,R-6,15000,280,10,452,33,311,342.4,175
MCC (Micro Commercial Components),SMAJ180A,Active,R H,Unidirectional,SMA,400,180,1,292,1.4,201,222,175
MCC (Micro Commercial Components),SMAJ200A,Active,R H,Unidirectional,SMA,400,200,1,324,1.2,224,247,175
MCC (Micro Commercial Components),SMAJ220A,Active,R H,Unidirectional,SMA,400,220,1,356,1.1,246,272,175
MCC (Micro Commercial Components),SMAJ250A,Active,R H,Unidirectional,SMA,400,250,1,405,1,279,309,175
MCC (Micro Commercial Components),SMAJ300A,Active,R H,Unidirectional,SMA,400,300,1,486,0.8,335,371,175
MCC (Micro Commercial Components),SMAJ350A,Active,R H,Unidirectional,SMA,400,350,1,567,0.7,391,432,175
MCC (Micro Commercial Components),SMAJ400A,Active,R H,Unidirectional,SMA,400,400,1,648,0.6,447,494,175
MCC (Micro Commercial Components),SMAJ440A,Active,R H,Unidirectional,SMA,400,440,1,713,0.6,492,543,175
MCC (Micro Commercial Components),SMAJ180CA,Active,R H,Bidirectional,SMA,400,180,1,292,1.4,201,222,175
MCC (Micro Commercial Components),SMAJ200CA,Active,R H,Bidirectional,SMA,400,200,1,324,1.2,224,247,175
MCC (Micro Commercial Components),SMAJ220CA,Active,R H,Bidirectional,SMA,400,220,1,356,1.1,246,272,175
MCC (Micro Commercial Components),SMAJ250CA,Active,R H,Bidirectional,SMA,400,250,1,405,1,279,309,175
MCC (Micro Commercial Components),SMAJ300CA,Active,R H,Bidirectional,SMA,400,300,1,486,0.8,335,371,175
MCC (Micro Commercial Components),SMAJ350CA,Active,R H,Bidirectional,SMA,400,350,1,567,0.7,391,432,175
MCC (Micro Commercial Components),SMAJ400CA,Active,R H,Bidirectional,SMA,400,400,1,648,0.6,447,494,175
MCC (Micro Commercial Components),SMAJ440CA,Active,R H,Bidirectional,SMA,400,440,1,713,0.6,492,543,175
MCC (Micro Commercial Components),15KP64A,Active,R,Unidirectional,R-6,15000,64,10,104,144,71.1,78.3,175
MCC (Micro Commercial Components),5.0SMLJ11A,Active,R H,Unidirectional,SMC,5000,11,800,18.2,275,12.2,13.5,175
MCC (Micro Commercial Components),5.0SMLJ12A,Active,R H,Unidirectional,SMC,5000,12,800,19.9,252,13.3,14.7,175
MCC (Micro Commercial Components),5.0SMLJ13A,Active,R H,Unidirectional,SMC,5000,13,500,21.5,233,14.4,15.9,175
MCC (Micro Commercial Components),5.0SMLJ14A,Active,R H,Unidirectional,SMC,5000,14,200,23.2,216,15.6,17.2,175
MCC (Micro Commercial Components),5.0SMLJ15A,Active,R H,Unidirectional,SMC,5000,15,100,24.4,205,16.7,18.5,175
MCC (Micro Commercial Components),5.0SMLJ16A,Active,R H,Unidirectional,SMC,5000,16,50,26,193,17.8,19.7,175
MCC (Micro Commercial Components),5.0SMLJ17A,Active,R H,Unidirectional,SMC,5000,17,20,27.6,181,18.9,20.9,175
MCC (Micro Commercial Components),5.0SMLJ18A,Active,R H,Unidirectional,SMC,5000,18,10,29.2,172,20,22.1,175
MCC (Micro Commercial Components),5.0SMLJ20A,Active,R H,Unidirectional,SMC,5000,20,5,32.4,155,22.2,24.5,175
MCC (Micro Commercial Components),5.0SMLJ22A,Active,R H,Unidirectional,SMC,5000,22,5,35.5,141,24.4,26.9,175
MCC (Micro Commercial Components),5.0SMLJ24A,Active,R H,Unidirectional,SMC,5000,24,5,38.9,129,26.7,29.5,175
MCC (Micro Commercial Components),5.0SMLJ26A,Active,R H,Unidirectional,SMC,5000,26,5,42.1,119,28.9,31.9,175
MCC (Micro Commercial Components),5.0SMLJ28A,Active,R H,Unidirectional,SMC,5000,28,5,45.4,110,31.1,34.4,175
MCC (Micro Commercial Components),5.0SMLJ30A,Active,R H,Unidirectional,SMC,5000,30,5,48.4,103,33.3,36.8,175
MCC (Micro Commercial Components),5.0SMLJ33A,Active,R H,Unidirectional,SMC,5000,33,5,53.3,93.9,36.7,40.6,175
MCC (Micro Commercial Components),5.0SMLJ36A,Active,R H,Unidirectional,SMC,5000,36,5,58.1,86.1,40,44.2,175
MCC (Micro Commercial Components),5.0SMLJ40A,Active,R H,Unidirectional,SMC,5000,40,5,64.5,77.6,44.4,49.1,175
MCC (Micro Commercial Components),5.0SMLJ43A,Active,R H,Unidirectional,SMC,5000,43,5,69.4,72.1,47.8,52.8,175
MCC (Micro Commercial Components),5.0SMLJ45A,Active,R H,Unidirectional,SMC,5000,45,5,72.7,68.8,50,55.3,175
MCC (Micro Commercial Components),5.0SMLJ48A,Active,R H,Unidirectional,SMC,5000,48,5,77.4,64.7,53.3,58.9,175
MCC (Micro Commercial Components),5.0SMLJ51A,Active,R H,Unidirectional,SMC,5000,51,5,82.4,60.7,56.7,62.7,175
MCC (Micro Commercial Components),5.0SMLJ54A,Active,R H,Unidirectional,SMC,5000,54,5,87.1,57.5,60,66.3,175
MCC (Micro Commercial Components),5.0SMLJ58A,Active,R H,Unidirectional,SMC,5000,58,5,93.6,53.5,64.4,71.2,175
MCC (Micro Commercial Components),5.0SMLJ60A,Active,R H,Unidirectional,SMC,5000,60,5,96.8,51.7,66.7,73.7,175
MCC (Micro Commercial Components),5.0SMLJ64A,Active,R H,Unidirectional,SMC,5000,64,5,103,48.6,71.1,78.6,175
MCC (Micro Commercial Components),5.0SMLJ70A,Active,R H,Unidirectional,SMC,5000,70,5,113,44.3,77.8,86,175
MCC (Micro Commercial Components),5.0SMLJ75A,Active,R H,Unidirectional,SMC,5000,75,5,121,41.4,83.3,92.1,175
MCC (Micro Commercial Components),5.0SMLJ78A,Active,R H,Unidirectional,SMC,5000,78,5,126,39.7,86.7,95.8,175
MCC (Micro Commercial Components),5.0SMLJ85A,Active,R H,Unidirectional,SMC,5000,85,5,137,36.5,94.4,104,175
MCC (Micro Commercial Components),5.0SMLJ90A,Active,R H,Unidirectional,SMC,5000,90,5,146,34.3,100,111,175
MCC (Micro Commercial Components),5.0SMLJ100A,Active,R H,Unidirectional,SMC,5000,100,5,162,30.9,111,123,175
MCC (Micro Commercial Components),5.0SMLJ110A,Active,R H,Unidirectional,SMC,5000,110,5,177,28.3,122,135,175
MCC (Micro Commercial Components),5.0SMLJ120A,Active,R H,Unidirectional,SMC,5000,120,5,193,26,133,147,175
MCC (Micro Commercial Components),5.0SMLJ130A,Active,R H,Unidirectional,SMC,5000,130,5,209,24,144,159,175
MCC (Micro Commercial Components),5.0SMLJ150A,Active,R H,Unidirectional,SMC,5000,150,5,243,20.6,167,185,175
MCC (Micro Commercial Components),5.0SMLJ160A,Active,R H,Unidirectional,SMC,5000,160,5,259,19.3,178,197,175
MCC (Micro Commercial Components),5.0SMLJ170A,Active,R H,Unidirectional,SMC,5000,170,5,275,18.2,189,209,175
MCC (Micro Commercial Components),5.0SMLJ11CA,Active,R H,Bidirectional,SMC,5000,11,800,18.2,275,12.2,13.5,175
MCC (Micro Commercial Components),5.0SMLJ12CA,Active,R H,Bidirectional,SMC,5000,12,800,19.9,252,13.3,14.7,175
MCC (Micro Commercial Components),5.0SMLJ13CA,Active,R H,Bidirectional,SMC,5000,13,500,21.5,233,14.4,15.9,175
MCC (Micro Commercial Components),5.0SMLJ14CA,Active,R H,Bidirectional,SMC,5000,14,200,23.2,216,15.6,17.2,175
MCC (Micro Commercial Components),5.0SMLJ15CA,Active,R H,Bidirectional,SMC,5000,15,100,24.4,205,16.7,18.5,175
MCC (Micro Commercial Components),5.0SMLJ16CA,Active,R H,Bidirectional,SMC,5000,16,50,26,193,17.8,19.7,175
MCC (Micro Commercial Components),5.0SMLJ17CA,Active,R H,Bidirectional,SMC,5000,17,20,27.6,181,18.9,20.9,175
MCC (Micro Commercial Components),5.0SMLJ18CA,Active,R H,Bidirectional,SMC,5000,18,10,29.2,172,20,22.1,175
MCC (Micro Commercial Components),5.0SMLJ20CA,Active,R H,Bidirectional,SMC,5000,20,5,32.4,155,22.2,24.5,175
MCC (Micro Commercial Components),5.0SMLJ22CA,Active,R H,Bidirectional,SMC,5000,22,5,35.5,141,24.4,26.9,175
MCC (Micro Commercial Components),5.0SMLJ24CA,Active,R H,Bidirectional,SMC,5000,24,5,38.9,129,26.7,29.5,175
MCC (Micro Commercial Components),5.0SMLJ26CA,Active,R H,Bidirectional,SMC,5000,26,5,42.1,119,28.9,31.9,175
MCC (Micro Commercial Components),5.0SMLJ28CA,Active,R H,Bidirectional,SMC,5000,28,5,45.4,110,31.1,34.4,175
MCC (Micro Commercial Components),5.0SMLJ30CA,Active,R H,Bidirectional,SMC,5000,30,5,48.4,103,33.3,36.8,175
MCC (Micro Commercial Components),5.0SMLJ33CA,Active,R H,Bidirectional,SMC,5000,33,5,53.3,93.9,36.7,40.6,175
MCC (Micro Commercial Components),5.0SMLJ36CA,Active,R H,Bidirectional,SMC,5000,36,5,58.1,86.1,40,44.2,175
MCC (Micro Commercial Components),5.0SMLJ40CA,Active,R H,Bidirectional,SMC,5000,40,5,64.5,77.6,44.4,49.1,175
MCC (Micro Commercial Components),5.0SMLJ43CA,Active,R H,Bidirectional,SMC,5000,43,5,69.4,72.1,47.8,52.8,175
MCC (Micro Commercial Components),5.0SMLJ45CA,Active,R H,Bidirectional,SMC,5000,45,5,72.7,68.8,50,55.3,175
MCC (Micro Commercial Components),P4KE440A,Active,R,Unidirectional,DO-41,400,376,1,602,0.68,418,462,175
MCC (Micro Commercial Components),P4KE480A,Active,R,Unidirectional,DO-41,400,408,1,658,0.61,456,504,175
MCC (Micro Commercial Components),P4KE510A,Active,R,Unidirectional,DO-41,400,434,1,698,0.57,485,535,175
MCC (Micro Commercial Components),P4KE530A,Active,R,Unidirectional,DO-41,400,477,1,725,0.55,503.5,556.5,175
MCC (Micro Commercial Components),P4KE540A,Active,R,Unidirectional,DO-41,400,459,1,740,0.54,513,567,175
MCC (Micro Commercial Components),P4KE550A,Active,R,Unidirectional,DO-41,400,495,1,760,0.52,522.5,577.5,175
MCC (Micro Commercial Components),P4KE440CA,Active,R,Bidirectional,DO-41,400,376,1,602,0.68,418,462,175
MCC (Micro Commercial Components),P4KE480CA,Active,R,Bidirectional,DO-41,400,408,1,658,0.61,456,504,175
MCC (Micro Commercial Components),P4KE510CA,Active,R,Bidirectional,DO-41,400,434,1,698,0.57,485,535,175
MCC (Micro Commercial Components),P4KE530CA,Active,R,Bidirectional,DO-41,400,477,1,725,0.55,503.5,556.5,175
MCC (Micro Commercial Components),P4KE540CA,Active,R,Bidirectional,DO-41,400,459,1,740,0.54,513,567,175
MCC (Micro Commercial Components),P4KE550CA,Active,R,Bidirectional,DO-41,400,495,1,760,0.52,522.5,577.5,175
MCC (Micro Commercial Components),30KP28A,Active,R H,Unidirectional,R-6,30000,28,5000,50,606,31.28,34.24,175
MCC (Micro Commercial Components),30KP30A,Active,R H,Unidirectional,R-6,30000,30,5000,55.2,548.9,33.51,36.69,175
MCC (Micro Commercial Components),30KP33A,Active,R H,Unidirectional,R-6,30000,33,5000,58.5,517.9,36.9,40.4,175
MCC (Micro Commercial Components),30KP36A,Active,R H,Unidirectional,R-6,30000,36,5000,61.8,490.3,40.2,44,175
MCC (Micro Commercial Components),30KP39A,Active,R H,Unidirectional,R-6,30000,39,2000,67.2,450.9,43.6,47.7,175
MCC (Micro Commercial Components),30KP42A,Active,R H,Unidirectional,R-6,30000,42,1000,72,420.8,46.9,51.4,175
MCC (Micro Commercial Components),30KP43A,Active,R H,Unidirectional,R-6,30000,43,1000,73,415.1,48,52.6,175
MCC (Micro Commercial Components),30KP45A,Active,R H,Unidirectional,R-6,30000,45,250,77.4,391.5,50.3,55,175
MCC (Micro Commercial Components),30KP48A,Active,R H,Unidirectional,R-6,30000,48,150,81.6,371.3,53.6,58.7,175
MCC (Micro Commercial Components),30KP51A,Active,R H,Unidirectional,R-6,30000,51,50,86.4,350.7,57,62.4,175
MCC (Micro Commercial Components),30KP54A,Active,R H,Unidirectional,R-6,30000,54,20,91.4,331.5,60.3,66,175
MCC (Micro Commercial Components),30KP58A,Active,R H,Unidirectional,R-6,30000,58,20,92.4,327.9,64.8,70.9,175
MCC (Micro Commercial Components),30KP60A,Active,R H,Unidirectional,R-6,30000,60,15,102,297.1,67,73.4,175
MCC (Micro Commercial Components),30KP64A,Active,R H,Unidirectional,R-6,30000,64,10,104,291.3,71.5,78.3,175
MCC (Micro Commercial Components),30KP66A,Active,R H,Unidirectional,R-6,30000,66,10,107,283.2,73.7,80.7,175
MCC (Micro Commercial Components),30KP70A,Active,R H,Unidirectional,R-6,30000,70,10,109,278,78.2,85.6,175
MCC (Micro Commercial Components),30KP71A,Active,R H,Unidirectional,R-6,30000,71,10,111.5,271.7,79.3,86.8,175
MCC (Micro Commercial Components),30KP72A,Active,R H,Unidirectional,R-6,30000,72,10,114,265.8,80.4,88.1,175
MCC (Micro Commercial Components),30KP75A,Active,R H,Unidirectional,R-6,30000,75,10,119.4,253.8,83.8,91.7,175
MCC (Micro Commercial Components),30KP78A,Active,R H,Unidirectional,R-6,30000,78,10,129,234.9,87.1,95.4,175
MCC (Micro Commercial Components),30KP84A,Active,R H,Unidirectional,R-6,30000,84,10,139.2,217.7,93.8,102.7,175
MCC (Micro Commercial Components),30KP90A,Active,R H,Unidirectional,R-6,30000,90,10,146.4,207,100.5,110.1,175
MCC (Micro Commercial Components),30KP96A,Active,R H,Unidirectional,R-6,30000,96,10,156,194.2,107.2,117.4,175
MCC (Micro Commercial Components),30KP102A,Active,R H,Unidirectional,R-6,30000,102,10,165.6,183,113.9,124.7,175
MCC (Micro Commercial Components),30KP108A,Active,R H,Unidirectional,R-6,30000,108,10,175.2,172.9,120.6,132.1,175
MCC (Micro Commercial Components),30KP120A,Active,R H,Unidirectional,R-6,30000,120,10,194.4,155.9,134,146.8,175
MCC (Micro Commercial Components),30KP132A,Active,R H,Unidirectional,R-6,30000,132,10,213,142.3,147.4,161.4,175
MCC (Micro Commercial Components),30KP144A,Active,R H,Unidirectional,R-6,30000,144,10,223.2,135.8,160.8,176.1,175
MCC (Micro Commercial Components),30KP150A,Active,R H,Unidirectional,R-6,30000,150,10,233.4,129.8,167.6,183.5,175
MCC (Micro Commercial Components),30KP156A,Active,R H,Unidirectional,R-6,30000,156,10,245,123.7,174.3,190.8,175
MCC (Micro Commercial Components),30KP160A,Active,R H,Unidirectional,R-6,30000,160,10,252.6,120,178.7,195.7,175
MCC (Micro Commercial Components),30KP168A,Active,R H,Unidirectional,R-6,30000,168,10,272.4,111.2,187.7,205.5,175
MCC (Micro Commercial Components),30KP170A,Active,R H,Unidirectional,R-6,30000,170,10,275,110.2,189.9,207.9,175
MCC (Micro Commercial Components),30KP180A,Active,R H,Unidirectional,R-6,30000,180,10,290.4,104.3,201.1,220.1,175
MCC (Micro Commercial Components),30KP198A,Active,R H,Unidirectional,R-6,30000,198,10,319.8,94.7,221.2,242.2,175
MCC (Micro Commercial Components),30KP216A,Active,R H,Unidirectional,R-6,30000,216,10,348.6,86.9,241.3,264.2,175
MCC (Micro Commercial Components),30KP240A,Active,R H,Unidirectional,R-6,30000,240,10,387,78.3,268.1,293.5,175
MCC (Micro Commercial Components),30KP258A,Active,R H,Unidirectional,R-6,30000,258,10,416.4,72.8,288.2,315.5,175
MCC (Micro Commercial Components),30KP260A,Active,R H,Unidirectional,R-6,30000,260,10,416,72.8,290.4,318,175
MCC (Micro Commercial Components),30KP270A,Active,R H,Unidirectional,R-6,30000,270,10,436.2,69.5,301.6,330.2,175
MCC (Micro Commercial Components),30KP280A,Active,R H,Unidirectional,R-6,30000,280,10,464,65.3,312.8,342.4,175
MCC (Micro Commercial Components),30KP288A,Active,R H,Unidirectional,R-6,30000,288,10,469.9,64.5,321.7,352.2,175
MCC (Micro Commercial Components),30KP28CA,Active,R H,Bidirectional,R-6,30000,28,5000,50,606,31.28,34.24,175
MCC (Micro Commercial Components),30KP30CA,Active,R H,Bidirectional,R-6,30000,30,5000,55.2,548.9,33.51,36.69,175
MCC (Micro Commercial Components),30KP33CA,Active,R H,Bidirectional,R-6,30000,33,5000,58.5,517.9,36.9,40.4,175
MCC (Micro Commercial Components),30KP36CA,Active,R H,Bidirectional,R-6,30000,36,5000,61.8,490.3,40.2,44,175
MCC (Micro Commercial Components),30KP39CA,Active,R H,Bidirectional,R-6,30000,39,2000,67.2,450.9,43.6,47.7,175
MCC (Micro Commercial Components),30KP42CA,Active,R H,Bidirectional,R-6,30000,42,1000,72,420.8,46.9,51.4,175
MCC (Micro Commercial Components),30KP43CA,Active,R H,Bidirectional,R-6,30000,43,1000,73,415.1,48,52.6,175
MCC (Micro Commercial Components),30KP45CA,Active,R H,Bidirectional,R-6,30000,45,250,77.4,391.5,50.3,55,175
MCC (Micro Commercial Components),30KP48CA,Active,R H,Bidirectional,R-6,30000,48,150,81.6,371.3,53.6,58.7,175
MCC (Micro Commercial Components),30KP51CA,Active,R H,Bidirectional,R-6,30000,51,50,86.4,350.7,57,62.4,175
MCC (Micro Commercial Components),30KP54CA,Active,R H,Bidirectional,R-6,30000,54,20,91.4,331.5,60.3,66,175
MCC (Micro Commercial Components),30KP58CA,Active,R H,Bidirectional,R-6,30000,58,20,92.4,327.9,64.8,70.9,175
MCC (Micro Commercial Components),30KP60CA,Active,R H,Bidirectional,R-6,30000,60,15,102,297.1,67,73.4,175
MCC (Micro Commercial Components),30KP64CA,Active,R H,Bidirectional,R-6,30000,64,10,104,291.3,71.5,78.3,175
MCC (Micro Commercial Components),30KP66CA,Active,R H,Bidirectional,R-6,30000,66,10,107,283.2,73.7,80.7,175
MCC (Micro Commercial Components),30KP70CA,Active,R H,Bidirectional,R-6,30000,70,10,109,278,78.2,85.6,175
MCC (Micro Commercial Components),30KP71CA,Active,R H,Bidirectional,R-6,30000,71,10,111.5,271.7,79.3,86.8,175
MCC (Micro Commercial Components),30KP72CA,Active,R H,Bidirectional,R-6,30000,72,10,114,265.8,80.4,88.1,175
MCC (Micro Commercial Components),30KP75CA,Active,R H,Bidirectional,R-6,30000,75,10,119.4,253.8,83.8,91.7,175
MCC (Micro Commercial Components),30KP78CA,Active,R H,Bidirectional,R-6,30000,78,10,129,234.9,87.1,95.4,175
MCC (Micro Commercial Components),30KP84CA,Active,R H,Bidirectional,R-6,30000,84,10,139.2,217.7,93.8,102.7,175
MCC (Micro Commercial Components),30KP90CA,Active,R H,Bidirectional,R-6,30000,90,10,146.4,207,100.5,110.1,175
MCC (Micro Commercial Components),30KP96CA,Active,R H,Bidirectional,R-6,30000,96,10,156,194.2,107.2,117.4,175
MCC (Micro Commercial Components),30KP102CA,Active,R H,Bidirectional,R-6,30000,102,10,165.6,183,113.9,124.7,175
MCC (Micro Commercial Components),30KP108CA,Active,R H,Bidirectional,R-6,30000,108,10,175.2,172.9,120.6,132.1,175
MCC (Micro Commercial Components),30KP120CA,Active,R H,Bidirectional,R-6,30000,120,10,194.4,155.9,134,146.8,175
MCC (Micro Commercial Components),30KP132CA,Active,R H,Bidirectional,R-6,30000,132,10,213,142.3,147.4,161.4,175
MCC (Micro Commercial Components),30KP144CA,Active,R H,Bidirectional,R-6,30000,144,10,223.2,135.8,160.8,176.1,175
MCC (Micro Commercial Components),30KP150CA,Active,R H,Bidirectional,R-6,30000,150,10,233.4,129.8,167.6,183.5,175
MCC (Micro Commercial Components),30KP156CA,Active,R H,Bidirectional,R-6,30000,156,10,245,123.7,174.3,190.8,175
MCC (Micro Commercial Components),30KP160CA,Active,R H,Bidirectional,R-6,30000,160,10,252.6,120,178.7,195.7,175
MCC (Micro Commercial Components),30KP168CA,Active,R H,Bidirectional,R-6,30000,168,10,272.4,111.2,187.7,205.5,175
MCC (Micro Commercial Components),30KP170CA,Active,R H,Bidirectional,R-6,30000,170,10,275,110.2,189.9,207.9,175
MCC (Micro Commercial Components),30KP180CA,Active,R H,Bidirectional,R-6,30000,180,10,290.4,104.3,201.1,220.1,175
MCC (Micro Commercial Components),30KP198CA,Active,R H,Bidirectional,R-6,30000,198,10,319.8,94.7,221.2,242.2,175
MCC (Micro Commercial Components),30KP216CA,Active,R H,Bidirectional,R-6,30000,216,10,348.6,86.9,241.3,264.2,175
MCC (Micro Commercial Components),30KP240CA,Active,R H,Bidirectional,R-6,30000,240,10,387,78.3,268.1,293.5,175
MCC (Micro Commercial Components),30KP258CA,Active,R H,Bidirectional,R-6,30000,258,10,416.4,72.8,288.2,315.5,175
MCC (Micro Commercial Components),30KP260CA,Active,R H,Bidirectional,R-6,30000,260,10,416,72.8,290.4,318,175
MCC (Micro Commercial Components),30KP270CA,Active,R H,Bidirectional,R-6,30000,270,10,436.2,69.5,301.6,330.2,175
MCC (Micro Commercial Components),30KP280CA,Active,R H,Bidirectional,R-6,30000,280,10,464,65.3,312.8,342.4,175
MCC (Micro Commercial Components),30KP288CA,Active,R H,Bidirectional,R-6,30000,288,10,469.9,64.5,321.7,352.2,175
MCC (Micro Commercial Components),P6KE480A,Active,R,Unidirectional,DO-15,600,408,1,658,0.91,456,504,175
MCC (Micro Commercial Components),P6KE510A,Active,R,Unidirectional,DO-15,600,434,1,698,0.86,485,535,175
MCC (Micro Commercial Components),P6KE540A,Active,R,Unidirectional,DO-15,600,459,1,740,0.81,513,567,175
MCC (Micro Commercial Components),P6KE480CA,Active,R,Bidirectional,DO-15,600,408,1,658,0.91,456,504,175
MCC (Micro Commercial Components),P6KE510CA,Active,R,Bidirectional,DO-15,600,434,1,698,0.86,485,535,175
MCC (Micro Commercial Components),P6KE540CA,Active,R,Bidirectional,DO-15,600,459,1,740,0.81,513,567,175
MCC (Micro Commercial Components),SMCJ250A,Active,R H,Unidirectional,SMC,1500,250,1,405,3.7,279,309,175
MCC (Micro Commercial Components),SMCJ250CA,Active,R H,Bidirectional,SMC,1500,250,1,405,3.7,279,309,175
MCC (Micro Commercial Components),SMCJ300A,Active,R H,Unidirectional,SMC,1500,300,1,486,3.1,335,371,175
MCC (Micro Commercial Components),SMCJ300CA,Active,R H,Bidirectional,SMC,1500,300,1,486,3.1,335,371,175
